Category,sub-category,Type,Fit,Material,Pattern,Season,Style,Occasion,Body Type Suitability,Neckline,Apparel
1,1,56,39,7,13,1,7,3,4,46,1
1,1,137,51,19,39,1,7,1,12,46,1
1,1,35,39,10,11,1,7,3,4,46,1
1,1,31,51,7,39,1,7,6,8,46,1
1,13,117,44,32,39,2,3,12,4,34,3
1,13,117,44,32,33,2,3,12,4,34,3
1,13,129,26,7,8,2,7,12,4,34,3
1,13,129,26,7,15,2,7,12,4,34,3
1,13,124,35,32,39,2,7,12,4,8,1
1,13,124,35,32,22,2,7,12,4,8,1
1,13,121,10,27,33,2,3,12,4,15,1
1,13,121,10,27,8,2,3,12,4,15,1
1,13,122,26,32,26,2,3,12,4,12,1
1,13,120,14,27,8,0,3,18,4,50,3
1,13,119,34,7,15,0,3,12,4,18,3
1,13,123,14,32,30,2,3,27,4,12,1
1,13,123,14,32,33,2,3,27,4,12,1
1,13,118,14,32,39,2,3,27,4,31,0
1,13,118,14,32,8,2,3,27,4,31,0
0,14,110,33,50,39,2,18,2,11,22,0
0,14,110,33,50,5,2,18,2,11,22,0
0,14,110,33,50,18,2,18,2,11,22,0
0,14,110,9,50,39,2,18,2,11,22,0
0,14,110,9,50,5,2,18,2,11,22,0
0,14,110,9,50,18,2,18,2,11,22,0
0,14,39,33,50,27,0,18,23,2,25,0
0,14,39,9,50,27,0,18,23,2,25,0
0,14,38,33,47,26,3,18,23,11,36,2
0,14,38,9,47,26,3,18,23,11,36,2
0,14,9,33,7,5,1,7,3,11,22,2
0,14,9,33,7,19,1,7,3,11,22,2
0,14,9,9,7,5,1,7,3,11,22,2
0,14,9,9,7,19,1,7,3,11,22,2
0,4,49,33,7,4,0,7,5,1,6,2
1,2,1,18,7,13,1,7,6,4,33,0
1,2,1,18,7,39,1,7,6,4,33,0
1,2,107,41,19,14,1,7,6,4,32,0
1,2,107,41,19,0,1,7,6,4,32,0
1,2,139,8,16,13,2,7,6,4,47,0
1,2,139,8,16,31,2,7,6,4,47,0
1,2,105,3,50,19,0,18,16,4,3,0
1,2,105,3,50,27,0,18,16,4,3,0
1,2,73,24,5,13,1,7,1,12,47,0
1,2,73,24,5,42,1,7,1,12,47,0
1,2,12,42,41,36,2,22,15,4,40,0
1,2,12,42,41,1,2,22,15,4,40,0
1,2,109,7,10,28,1,7,6,4,6,0
1,2,109,7,10,38,1,7,6,4,6,0
1,2,90,19,35,13,2,18,19,4,44,0
1,2,90,19,35,21,2,18,19,4,44,0
1,2,61,30,32,39,2,7,19,4,47,0
1,2,61,30,32,13,2,7,19,4,47,0
1,3,100,46,7,33,2,34,3,4,47,0
1,17,10,39,38,13,2,7,31,4,47,3
1,17,108,29,7,38,2,7,31,4,5,3
1,17,40,13,7,13,2,7,19,4,47,0
1,17,40,13,7,39,2,7,19,4,47,0
1,17,113,31,10,33,2,7,31,7,15,1
1,17,59,4,10,11,2,7,5,4,21,1
1,17,59,6,10,11,2,7,5,4,21,1
1,17,67,22,41,33,2,7,12,4,12,1
1,0,61,34,7,39,2,7,19,4,47,0
1,0,61,34,7,13,2,7,19,4,47,0
1,0,98,34,7,13,2,7,1,4,47,0
1,0,98,34,7,33,2,7,1,4,47,0
1,7,18,11,7,39,1,7,12,8,46,1
1,7,18,11,7,33,1,7,12,8,46,1
1,9,33,11,7,39,1,7,6,8,46,1
1,9,84,17,36,33,1,4,19,12,46,1
1,13,129,34,7,8,2,7,12,4,34,3
1,13,129,34,7,15,2,7,12,4,34,3
1,13,122,14,32,26,2,3,12,4,12,1
1,13,120,34,27,8,0,3,18,4,50,3
0,15,134,33,32,16,2,7,5,11,47,3
0,15,134,33,32,32,2,7,5,11,47,3
0,15,53,39,19,39,2,7,3,11,14,3
0,15,93,33,30,39,2,30,3,11,29,3
0,15,93,33,30,32,2,30,3,11,29,3
0,15,96,33,32,9,2,7,5,11,8,3
0,15,102,33,24,15,2,7,5,11,34,3
0,10,41,39,19,39,2,18,2,1,26,3
0,10,21,33,12,32,2,7,3,11,38,3
0,10,93,33,32,39,2,7,24,1,28,3
0,10,52,39,16,39,2,7,5,11,14,3
0,10,50,34,7,43,2,7,1,11,38,3
0,11,20,33,46,3,2,7,5,11,46,1
0,11,99,14,41,35,2,31,21,1,46,1
0,3,64,33,19,33,2,34,8,11,32,3
0,3,64,33,19,12,2,34,8,11,32,3
0,3,64,33,40,33,2,34,8,11,32,3
0,3,64,33,40,12,2,34,8,11,32,3
0,3,106,14,1,20,3,18,30,6,41,0
0,3,106,14,1,33,3,18,30,6,41,0
0,3,106,14,48,20,3,18,30,6,41,0
0,3,106,14,48,33,3,18,30,6,41,0
0,3,87,34,19,39,2,34,8,1,6,0
0,3,87,34,19,12,2,34,8,1,6,0
0,3,87,34,40,39,2,34,8,1,6,0
0,3,87,34,40,12,2,34,8,1,6,0
0,3,78,14,7,33,2,13,8,11,20,2
0,3,78,14,7,12,2,13,8,11,20,2
0,3,78,14,21,33,2,13,8,11,20,2
0,3,78,14,21,12,2,13,8,11,20,2
0,3,58,43,15,33,2,20,30,6,47,3
0,3,58,43,15,38,2,20,30,6,47,3
0,14,110,39,32,39,2,18,2,11,22,0
0,14,110,39,32,5,2,18,2,11,22,0
0,14,110,39,32,18,2,18,2,11,22,0
0,14,110,39,7,39,2,18,2,11,22,0
0,14,110,39,7,5,2,18,2,11,22,0
0,14,110,39,7,18,2,18,2,11,22,0
0,14,39,39,32,27,0,18,23,2,25,0
0,14,39,39,7,27,0,18,23,2,25,0
0,14,38,39,38,26,3,18,23,11,36,2
0,14,9,39,19,5,1,7,3,11,22,2
0,14,9,39,19,19,1,7,3,11,22,2
0,14,9,39,50,5,1,7,3,11,22,2
0,14,9,39,50,19,1,7,3,11,22,2
0,4,13,33,27,32,0,7,5,11,32,2
0,4,49,39,32,4,0,7,5,1,6,2
0,13,5,33,41,39,2,7,12,11,8,3
0,13,27,45,41,33,2,31,12,1,12,1
1,16,129,14,24,39,2,7,5,4,34,3
1,16,132,26,5,25,1,4,3,4,47,3
1,16,29,14,41,15,2,35,3,4,32,3
1,16,92,14,17,31,1,17,3,4,3,3
1,16,79,34,7,38,2,5,3,4,24,3
1,16,141,1,38,13,1,15,9,4,48,3
1,16,10,43,37,12,2,9,31,4,5,3
1,16,17,26,38,38,2,19,3,4,37,3
1,16,51,34,19,38,2,7,5,4,14,3
1,16,82,29,16,15,2,32,3,4,32,3
1,16,82,29,16,23,2,32,3,4,32,3
1,2,1,16,32,13,1,7,6,4,33,0
1,2,1,16,32,39,1,7,6,4,33,0
1,2,1,16,38,13,1,7,6,4,33,0
1,2,1,16,38,39,1,7,6,4,33,0
1,2,107,26,5,14,1,7,6,4,32,0
1,2,107,26,5,0,1,7,6,4,32,0
1,2,107,26,9,14,1,7,6,4,32,0
1,2,107,26,9,0,1,7,6,4,32,0
1,2,139,1,36,13,2,7,6,4,47,0
1,2,139,1,36,31,2,7,6,4,47,0
1,2,139,1,38,13,2,7,6,4,47,0
1,2,139,1,38,31,2,7,6,4,47,0
1,2,105,14,32,19,0,18,16,4,3,0
1,2,105,14,32,27,0,18,16,4,3,0
1,2,105,14,7,19,0,18,16,4,3,0
1,2,105,14,7,27,0,18,16,4,3,0
1,2,73,20,37,13,1,7,1,12,47,0
1,2,73,20,37,42,1,7,1,12,47,0
1,2,73,20,16,13,1,7,1,12,47,0
1,2,73,20,16,42,1,7,1,12,47,0
1,2,12,44,27,36,2,22,15,4,40,0
1,2,12,44,27,1,2,22,15,4,40,0
1,2,12,44,32,36,2,22,15,4,40,0
1,2,12,44,32,1,2,22,15,4,40,0
1,2,109,34,7,28,1,7,6,4,6,0
1,2,109,34,7,38,1,7,6,4,6,0
1,2,109,34,19,28,1,7,6,4,6,0
1,2,109,34,19,38,1,7,6,4,6,0
1,2,90,16,15,13,2,18,19,4,44,0
1,2,90,16,15,21,2,18,19,4,44,0
1,2,90,16,25,13,2,18,19,4,44,0
1,2,90,16,25,21,2,18,19,4,44,0
1,2,61,28,49,39,2,7,19,4,47,0
1,2,61,28,49,13,2,7,19,4,47,0
1,2,61,28,19,39,2,7,19,4,47,0
1,2,61,28,19,13,2,7,19,4,47,0
1,3,101,12,7,33,2,34,30,4,47,0
1,3,101,12,14,33,2,34,30,4,47,0
1,3,101,12,5,33,2,34,30,4,47,0
1,3,100,36,38,33,2,34,3,4,47,0
1,3,100,36,14,33,2,34,3,4,47,0
1,3,100,36,4,33,2,34,3,4,47,0
1,3,68,36,47,37,2,34,30,4,44,0
1,3,68,36,47,44,2,34,30,4,44,0
1,3,68,36,26,37,2,34,30,4,44,0
1,3,68,36,26,44,2,34,30,4,44,0
1,3,68,36,14,37,2,34,30,4,44,0
1,3,68,36,14,44,2,34,30,4,44,0
1,3,3,36,38,13,2,34,19,7,47,0
1,3,3,36,38,37,2,34,19,7,47,0
1,3,3,36,26,13,2,34,19,7,47,0
1,3,3,36,26,37,2,34,19,7,47,0
1,3,3,36,47,13,2,34,19,7,47,0
1,3,3,36,47,37,2,34,19,7,47,0
1,3,85,32,38,12,2,13,3,4,47,0
1,3,85,32,14,12,2,13,3,4,47,0
1,3,85,32,4,12,2,13,3,4,47,0
1,3,104,36,14,37,2,34,30,7,47,0
1,3,104,36,5,37,2,34,30,7,47,0
1,17,129,39,32,33,2,7,1,8,34,3
1,17,10,33,5,13,2,7,31,4,47,3
1,17,40,39,32,13,2,7,19,4,47,0
1,17,40,39,32,39,2,7,19,4,47,0
1,17,113,0,7,33,2,7,31,7,15,1
1,17,113,0,32,33,2,7,31,7,15,1
1,17,67,37,32,33,2,7,12,4,12,1
1,0,61,39,19,39,2,7,19,4,47,0
1,0,61,39,19,13,2,7,19,4,47,0
1,0,98,39,32,13,2,7,1,4,47,0
1,0,98,39,32,33,2,7,1,4,47,0
1,0,25,43,32,27,2,9,31,4,23,2
1,0,25,43,7,27,2,9,31,4,23,2
1,0,25,43,0,27,2,9,31,4,23,2
1,0,42,14,32,41,1,7,31,4,23,2
1,0,42,14,43,41,1,7,31,4,23,2
1,0,81,34,45,28,0,7,3,4,23,2
1,0,81,34,6,28,0,7,3,4,23,2
1,0,15,34,19,39,1,7,3,9,23,2
1,0,15,34,32,39,1,7,3,9,23,2
1,0,30,11,47,13,1,35,19,4,23,2
1,0,30,11,15,13,1,35,19,4,23,2
1,0,71,25,7,6,0,18,9,9,23,2
1,0,71,25,0,6,0,18,9,9,23,2
1,0,91,14,32,41,1,17,19,4,32,2
1,0,91,14,0,41,1,17,19,4,32,2
1,0,13,34,32,13,0,7,3,4,32,2
1,0,13,34,37,13,0,7,3,4,32,2
1,0,77,14,44,34,0,14,3,4,23,2
1,0,77,14,29,34,0,14,3,4,23,2
1,5,112,38,8,11,2,7,5,4,46,1
1,5,114,39,8,11,2,7,5,4,46,1
1,5,125,40,8,11,2,7,5,4,46,1
1,5,14,5,8,11,2,7,5,4,46,1
1,5,16,34,8,11,2,7,5,4,46,1
1,5,55,23,8,11,2,27,5,4,46,1
1,5,72,27,8,11,2,7,5,4,46,1
1,7,94,39,34,14,2,7,3,4,46,1
1,7,94,39,34,0,2,7,3,4,46,1
1,7,94,39,34,2,2,7,3,4,46,1
1,7,18,39,42,39,1,7,12,8,46,1
1,7,18,39,42,33,1,7,12,8,46,1
1,7,75,39,23,24,2,35,12,4,46,1
1,9,115,39,32,39,2,7,31,4,46,1
1,9,126,40,41,33,2,7,5,4,46,1
1,9,45,17,32,33,1,4,19,4,46,1
1,9,136,51,36,39,1,7,31,4,46,1
1,9,33,51,32,39,1,7,6,8,46,1
1,9,84,51,39,33,1,4,19,12,46,1
1,12,2,47,50,13,2,7,6,4,46,1
1,12,2,47,50,39,2,7,6,4,46,1
1,12,2,47,50,31,2,7,6,4,46,1
1,12,2,47,10,13,2,7,6,4,46,1
1,12,2,47,10,39,2,7,6,4,46,1
1,12,2,47,10,31,2,7,6,4,46,1
1,12,2,47,39,13,2,7,6,4,46,1
1,12,2,47,39,39,2,7,6,4,46,1
1,12,2,47,39,31,2,7,6,4,46,1
1,12,89,15,32,28,2,18,31,4,46,1
1,12,89,15,32,19,2,18,31,4,46,1
1,12,89,15,51,28,2,18,31,4,46,1
1,12,89,15,51,19,2,18,31,4,46,1
1,12,47,49,5,13,1,7,6,4,46,1
1,12,47,49,5,14,1,7,6,4,46,1
1,12,47,49,39,13,1,7,6,4,46,1
1,12,47,49,39,14,1,7,6,4,46,1
1,12,76,50,19,39,1,7,6,4,46,1
1,12,76,50,19,6,1,7,6,4,46,1
1,12,76,50,34,39,1,7,6,4,46,1
1,12,76,50,34,6,1,7,6,4,46,1
1,12,74,48,5,13,1,4,19,4,46,1
1,12,74,48,5,42,1,4,19,4,46,1
1,12,74,48,39,13,1,4,19,4,46,1
1,12,74,48,39,42,1,4,19,4,46,1
1,12,111,49,32,33,2,7,6,4,46,1
1,12,111,49,32,39,2,7,6,4,46,1
1,12,111,49,42,33,2,7,6,4,46,1
1,12,111,49,42,39,2,7,6,4,46,1
1,12,140,2,19,13,2,7,6,4,46,1
1,12,140,2,19,14,2,7,6,4,46,1
1,12,140,2,36,13,2,7,6,4,46,1
1,12,140,2,36,14,2,7,6,4,46,1
1,8,126,40,7,39,1,7,3,4,46,1
1,8,126,40,32,39,1,7,3,4,46,1
1,8,135,51,19,13,1,4,1,12,46,1
1,8,135,51,39,13,1,4,1,12,46,1
1,8,46,17,5,33,1,15,19,12,46,1
1,8,46,17,14,33,1,15,19,12,46,1
1,8,54,40,34,6,2,18,9,4,46,1
1,1,26,39,32,39,1,7,3,4,46,1
1,1,26,39,42,39,1,7,3,4,46,1
1,1,32,40,19,33,1,7,31,4,46,1
1,1,32,40,36,33,1,7,31,4,46,1
1,1,56,39,32,13,1,7,3,4,46,1
1,1,137,51,7,39,1,7,1,12,46,1
1,1,137,51,34,39,1,7,1,12,46,1
1,1,35,39,8,11,1,7,3,4,46,1
1,1,31,51,32,39,1,7,6,8,46,1
1,1,31,51,20,39,1,7,6,8,46,1
1,13,117,44,41,39,2,3,12,4,34,3
1,13,117,44,41,33,2,3,12,4,34,3
1,13,129,26,32,8,2,7,12,4,34,3
1,13,129,26,32,15,2,7,12,4,34,3
1,13,129,26,27,8,2,7,12,4,34,3
1,13,129,26,27,15,2,7,12,4,34,3
1,13,124,35,31,39,2,7,12,4,8,1
1,13,124,35,31,22,2,7,12,4,8,1
1,13,121,10,41,33,2,3,12,4,15,1
1,13,121,10,41,8,2,3,12,4,15,1
1,13,121,10,32,33,2,3,12,4,15,1
1,13,121,10,32,8,2,3,12,4,15,1
1,13,122,26,22,26,2,3,12,4,12,1
1,13,120,14,32,8,0,3,18,4,50,3
1,13,120,14,13,8,0,3,18,4,50,3
1,13,119,34,32,15,0,3,12,4,18,3
1,13,119,34,13,15,0,3,12,4,18,3
1,13,123,14,41,30,2,3,27,4,12,1
1,13,123,14,41,33,2,3,27,4,12,1
1,13,118,14,41,39,2,3,27,4,31,0
1,13,118,14,41,8,2,3,27,4,31,0
0,14,110,33,32,39,2,18,2,11,22,0
0,14,110,33,32,5,2,18,2,11,22,0
0,14,110,33,32,18,2,18,2,11,22,0
0,14,110,33,7,39,2,18,2,11,22,0
0,14,110,33,7,5,2,18,2,11,22,0
0,14,110,33,7,18,2,18,2,11,22,0
0,14,110,9,32,39,2,18,2,11,22,0
0,14,110,9,32,5,2,18,2,11,22,0
0,14,110,9,32,18,2,18,2,11,22,0
0,14,110,9,7,39,2,18,2,11,22,0
0,14,110,9,7,5,2,18,2,11,22,0
0,14,110,9,7,18,2,18,2,11,22,0
0,14,39,33,32,27,0,18,23,2,25,0
0,14,39,33,7,27,0,18,23,2,25,0
0,14,39,9,32,27,0,18,23,2,25,0
0,14,39,9,7,27,0,18,23,2,25,0
0,14,38,33,38,26,3,18,23,11,36,2
0,14,38,9,38,26,3,18,23,11,36,2
0,14,9,33,19,5,1,7,3,11,22,2
0,14,9,33,19,19,1,7,3,11,22,2
0,14,9,33,50,5,1,7,3,11,22,2
0,14,9,33,50,19,1,7,3,11,22,2
0,14,9,9,19,5,1,7,3,11,22,2
0,14,9,9,19,19,1,7,3,11,22,2
0,14,9,9,50,5,1,7,3,11,22,2
0,14,9,9,50,19,1,7,3,11,22,2
0,4,49,33,32,4,0,7,5,1,6,2
1,2,1,18,32,13,1,7,6,4,33,0
1,2,1,18,32,39,1,7,6,4,33,0
1,2,1,18,38,13,1,7,6,4,33,0
1,2,1,18,38,39,1,7,6,4,33,0
1,2,107,41,5,14,1,7,6,4,32,0
1,2,107,41,5,0,1,7,6,4,32,0
1,2,107,41,9,14,1,7,6,4,32,0
1,2,107,41,9,0,1,7,6,4,32,0
1,2,139,8,36,13,2,7,6,4,47,0
1,2,139,8,36,31,2,7,6,4,47,0
1,2,139,8,38,13,2,7,6,4,47,0
1,2,139,8,38,31,2,7,6,4,47,0
1,2,105,3,32,19,0,18,16,4,3,0
1,2,105,3,32,27,0,18,16,4,3,0
1,2,105,3,7,19,0,18,16,4,3,0
1,2,105,3,7,27,0,18,16,4,3,0
1,2,73,24,37,13,1,7,1,12,47,0
1,2,73,24,37,42,1,7,1,12,47,0
1,2,73,24,16,13,1,7,1,12,47,0
1,2,73,24,16,42,1,7,1,12,47,0
1,2,12,42,27,36,2,22,15,4,40,0
1,2,12,42,27,1,2,22,15,4,40,0
1,2,12,42,32,36,2,22,15,4,40,0
1,2,12,42,32,1,2,22,15,4,40,0
1,2,109,7,7,28,1,7,6,4,6,0
1,2,109,7,7,38,1,7,6,4,6,0
1,2,109,7,19,28,1,7,6,4,6,0
1,2,109,7,19,38,1,7,6,4,6,0
1,2,90,19,15,13,2,18,19,4,44,0
1,2,90,19,15,21,2,18,19,4,44,0
1,2,90,19,25,13,2,18,19,4,44,0
1,2,90,19,25,21,2,18,19,4,44,0
1,2,61,30,49,39,2,7,19,4,47,0
1,2,61,30,49,13,2,7,19,4,47,0
1,2,61,30,19,39,2,7,19,4,47,0
1,2,61,30,19,13,2,7,19,4,47,0
1,3,100,46,38,33,2,34,3,4,47,0
1,3,100,46,14,33,2,34,3,4,47,0
1,3,100,46,4,33,2,34,3,4,47,0
1,17,10,39,5,13,2,7,31,4,47,3
1,17,40,13,32,13,2,7,19,4,47,0
1,17,40,13,32,39,2,7,19,4,47,0
1,17,113,31,7,33,2,7,31,7,15,1
1,17,113,31,32,33,2,7,31,7,15,1
1,17,67,22,32,33,2,7,12,4,12,1
1,0,61,34,19,39,2,7,19,4,47,0
1,0,61,34,19,13,2,7,19,4,47,0
1,0,98,34,32,13,2,7,1,4,47,0
1,0,98,34,32,33,2,7,1,4,47,0
1,7,18,11,42,39,1,7,12,8,46,1
1,7,18,11,42,33,1,7,12,8,46,1
1,9,33,11,32,39,1,7,6,8,46,1
1,9,84,17,39,33,1,4,19,12,46,1
1,13,129,34,32,8,2,7,12,4,34,3
1,13,129,34,32,15,2,7,12,4,34,3
1,13,129,34,27,8,2,7,12,4,34,3
1,13,129,34,27,15,2,7,12,4,34,3
1,13,122,14,22,26,2,3,12,4,12,1
1,13,120,34,32,8,0,3,18,4,50,3
1,13,120,34,13,8,0,3,18,4,50,3
0,15,28,33,7,38,0,7,5,11,8,3
0,15,28,33,7,38,1,7,5,11,8,3
0,15,28,33,7,38,3,7,5,11,8,3
0,15,134,33,7,38,0,7,5,11,47,3
0,15,134,33,7,38,1,7,5,11,47,3
0,15,134,33,7,38,3,7,5,11,47,3
0,15,93,33,7,38,0,30,3,11,29,3
0,15,93,33,7,38,1,30,3,11,29,3
0,15,93,33,7,38,3,30,3,11,29,3
0,15,96,33,7,38,0,7,5,11,8,3
0,15,96,33,7,38,1,7,5,11,8,3
0,15,96,33,7,38,3,7,5,11,8,3
0,10,41,39,7,38,0,18,2,1,26,3
0,10,41,39,7,38,1,18,2,1,26,3
0,10,41,39,7,38,3,18,2,1,26,3
0,10,21,33,7,6,0,7,3,11,38,3
0,10,21,33,7,6,1,7,3,11,38,3
0,10,21,33,7,6,3,7,3,11,38,3
0,10,52,39,7,38,0,7,5,11,14,3
0,10,52,39,7,38,1,7,5,11,14,3
0,10,52,39,7,38,3,7,5,11,14,3
0,10,83,39,7,38,0,7,31,1,4,3
0,10,83,39,7,38,1,7,31,1,4,3
0,10,83,39,7,38,3,7,31,1,4,3
0,10,43,33,12,28,3,7,18,1,26,3
0,10,22,39,3,38,0,7,3,1,38,3
0,10,22,39,3,38,1,7,3,1,38,3
0,10,22,39,3,38,3,7,3,1,38,3
0,6,112,39,10,38,0,7,5,11,46,1
0,6,112,39,10,38,1,7,5,11,46,1
0,6,112,39,10,38,3,7,5,11,46,1
0,6,114,39,10,38,0,7,5,11,46,1
0,6,114,39,10,38,1,7,5,11,46,1
0,6,114,39,10,38,3,7,5,11,46,1
0,6,125,33,10,38,0,7,5,11,46,1
0,6,125,33,10,38,1,7,5,11,46,1
0,6,125,33,10,38,3,7,5,11,46,1
0,6,14,33,10,38,0,7,3,11,46,1
0,6,14,33,10,38,1,7,3,11,46,1
0,6,14,33,10,38,3,7,3,11,46,1
0,6,97,34,10,38,0,7,3,11,46,1
0,6,97,34,10,38,1,7,3,11,46,1
0,6,97,34,10,38,3,7,3,11,46,1
0,6,60,39,8,38,0,7,12,1,46,1
0,6,60,39,8,38,1,7,12,1,46,1
0,6,60,39,8,38,3,7,12,1,46,1
0,6,24,39,7,38,0,7,3,11,46,1
0,6,24,39,7,38,1,7,3,11,46,1
0,6,24,39,7,38,3,7,3,11,46,1
0,6,19,33,7,38,0,7,18,11,46,1
0,6,19,33,7,38,1,7,18,11,46,1
0,6,19,33,7,38,3,7,18,11,46,1
0,6,63,33,7,38,0,7,3,11,46,1
0,6,63,33,7,38,1,7,3,11,46,1
0,6,63,33,7,38,3,7,3,11,46,1
0,11,20,33,7,38,0,7,5,11,46,1
0,11,20,33,7,38,1,7,5,11,46,1
0,11,20,33,7,38,3,7,5,11,46,1
0,11,23,39,7,38,0,7,3,11,46,1
0,11,23,39,7,38,1,7,3,11,46,1
0,11,23,39,7,38,3,7,3,11,46,1
0,11,37,33,10,38,2,7,3,1,46,1
0,11,127,34,8,38,2,7,3,1,46,1
0,11,62,33,7,38,2,7,3,11,46,1
0,3,64,33,7,38,0,34,8,11,32,3
0,3,64,33,7,38,1,34,8,11,32,3
0,3,64,33,7,38,3,34,8,11,32,3
0,3,87,34,7,38,0,34,8,1,6,0
0,3,87,34,7,38,1,34,8,1,6,0
0,3,87,34,7,38,3,34,8,1,6,0
0,3,78,14,38,38,0,13,8,11,20,2
0,3,78,14,38,38,1,13,8,11,20,2
0,3,78,14,38,38,3,13,8,11,20,2
0,3,58,43,38,12,0,20,30,6,47,3
0,3,58,43,38,12,1,20,30,6,47,3
0,3,58,43,38,12,3,20,30,6,47,3
0,14,110,39,50,38,0,18,2,11,22,0
0,14,110,39,50,38,1,18,2,11,22,0
0,14,110,39,50,38,3,18,2,11,22,0
0,14,39,39,50,38,3,18,23,2,25,0
0,14,9,39,7,38,2,7,3,11,22,2
0,14,9,39,7,38,0,7,3,11,22,2
0,4,13,33,18,38,3,7,5,11,32,2
0,4,36,33,10,38,0,7,5,11,27,2
0,4,36,33,10,38,1,7,5,11,27,2
0,4,36,33,10,38,3,7,5,11,27,2
0,4,65,39,18,38,3,9,3,1,23,2
0,4,131,39,7,38,1,9,9,1,23,2
0,4,95,33,27,34,3,7,17,1,16,2
0,4,49,39,7,38,1,7,5,1,6,2
0,4,48,33,13,38,3,7,17,11,16,2
0,13,5,33,32,38,0,7,12,11,8,3
0,13,5,33,32,38,1,7,12,11,8,3
0,13,5,33,32,38,3,7,12,11,8,3
0,13,130,34,32,38,3,7,18,11,16,3
0,13,27,45,27,38,0,31,12,1,12,1
0,13,27,45,27,38,1,31,12,1,12,1
0,13,27,45,27,38,3,31,12,1,12,1
0,13,7,26,22,38,0,31,0,1,47,3
0,13,7,26,22,38,1,31,0,1,47,3
0,13,7,26,22,38,3,31,0,1,47,3
0,13,142,39,7,38,0,7,33,5,11,1
0,13,142,39,7,38,1,7,33,5,11,1
0,13,142,39,7,38,3,7,33,5,11,1
0,13,116,39,32,38,0,31,22,1,47,1
0,13,116,39,32,38,1,31,22,1,47,1
0,13,116,39,32,38,3,31,22,1,47,1
0,13,34,21,32,38,2,31,4,1,49,1
1,16,129,14,7,38,0,7,5,4,34,3
1,16,129,14,7,38,1,7,5,4,34,3
1,16,129,14,7,38,3,7,5,4,34,3
1,16,132,26,36,13,2,4,3,4,47,3
1,16,92,14,32,13,2,17,3,4,3,3
1,16,141,1,16,38,2,15,9,4,48,3
1,16,10,43,38,33,0,9,31,4,5,3
1,16,10,43,38,33,1,9,31,4,5,3
1,16,10,43,38,33,3,9,31,4,5,3
1,16,51,34,7,39,0,7,5,4,14,3
1,16,51,34,7,39,1,7,5,4,14,3
1,16,51,34,7,39,3,7,5,4,14,3
1,16,82,29,7,38,0,32,3,4,32,3
1,16,82,29,7,38,1,32,3,4,32,3
1,16,82,29,7,38,3,32,3,4,32,3
1,2,1,16,7,38,2,7,6,4,33,0
1,2,1,16,7,38,0,7,6,4,33,0
1,2,107,26,19,38,2,7,6,4,32,0
1,2,139,1,16,38,0,7,6,4,47,0
1,2,139,1,16,38,1,7,6,4,47,0
1,2,139,1,16,38,3,7,6,4,47,0
1,2,105,14,50,38,3,18,16,4,3,0
1,2,73,20,5,38,2,7,1,12,47,0
1,2,12,44,41,38,0,22,15,4,40,0
1,2,12,44,41,38,1,22,15,4,40,0
1,2,12,44,41,38,3,22,15,4,40,0
1,2,109,34,10,39,2,7,6,4,6,0
1,2,90,16,35,38,0,18,19,4,44,0
1,2,90,16,35,38,1,18,19,4,44,0
1,2,90,16,35,38,3,18,19,4,44,0
1,2,61,28,32,38,0,7,19,4,47,0
1,2,61,28,32,38,1,7,19,4,47,0
1,2,61,28,32,38,3,7,19,4,47,0
1,3,101,12,38,29,0,34,30,4,47,0
1,3,101,12,38,29,1,34,30,4,47,0
1,3,101,12,38,29,3,34,30,4,47,0
1,3,100,36,7,12,0,34,3,4,47,0
1,3,100,36,7,12,1,34,3,4,47,0
1,3,100,36,7,12,3,34,3,4,47,0
1,3,68,36,38,12,0,34,30,4,44,0
1,3,68,36,38,12,1,34,30,4,44,0
1,3,68,36,38,12,3,34,30,4,44,0
1,3,3,36,14,12,0,34,19,7,47,0
1,3,3,36,14,12,1,34,19,7,47,0
1,3,3,36,14,12,3,34,19,7,47,0
1,3,85,32,7,33,0,13,3,4,47,0
1,3,85,32,7,33,1,13,3,4,47,0
1,3,85,32,7,33,3,13,3,4,47,0
1,3,104,36,38,12,0,34,30,7,47,0
1,3,104,36,38,12,1,34,30,7,47,0
1,3,104,36,38,12,3,34,30,7,47,0
1,17,128,33,7,38,0,7,5,4,8,3
1,17,128,33,7,38,1,7,5,4,8,3
1,17,128,33,7,38,3,7,5,4,8,3
1,17,10,33,38,38,0,7,31,4,47,3
1,17,10,33,38,38,1,7,31,4,47,3
1,17,10,33,38,38,3,7,31,4,47,3
1,17,108,33,7,6,0,7,31,4,5,3
1,17,108,33,7,6,1,7,31,4,5,3
1,17,108,33,7,6,3,7,31,4,5,3
1,17,40,39,7,38,0,7,19,4,47,0
1,17,40,39,7,38,1,7,19,4,47,0
1,17,40,39,7,38,3,7,19,4,47,0
1,17,113,0,10,38,0,7,31,7,15,1
1,17,113,0,10,38,1,7,31,7,15,1
1,17,113,0,10,38,3,7,31,7,15,1
1,17,59,37,10,38,0,7,5,4,21,1
1,17,59,37,10,38,1,7,5,4,21,1
1,17,59,37,10,38,3,7,5,4,21,1
1,17,67,37,41,38,0,7,12,4,12,1
1,17,67,37,41,38,1,7,12,4,12,1
1,17,67,37,41,38,3,7,12,4,12,1
1,0,25,43,50,38,0,9,31,4,23,2
1,0,25,43,50,38,1,9,31,4,23,2
